game_version,completion_level,completion_time,battle_order,notes,total_losses,pokemon_id,battle_timestamps,moves_used,battle_losses,id,created_date,updated_date,created_by_id,created_by,is_sample
"red","81","08:30","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""sabrina"":null,""giovanni_2"":null,""blaine"":null,""giovanni_1"":null,""koga"":null,""misty"":null,""lt_surge"":null,""erica"":null,""rival_5"":null}","","0","6968f71e9bde483fd859c6be","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","[]","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","69834d491db00d31d262a267","2026-02-04T13:44:41.901000","2026-02-04T13:44:41.901000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","78","08:28","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c66b","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Growl"",""Scratch"",""Dig"",""Body Slam"",""Quick Attack"",""Rock Slide"",""Slash"",""Earthquake"",""Double Team"",""Mimic"",""Agility"",""Amnesia""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","69834d32898cc951fe2dac42","2026-02-04T13:44:18.046000","2026-02-08T12:02:39.088000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","78","08:02","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c659","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Horn Attack"",""Leer"",""Body Slam"",""Thunderbolt"",""Dig"",""Horn Drill"",""Double Kick"",""Blizzard"",""Surf"",""Fire Blast""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","69834d0d6e3d90b540c247cd","2026-02-04T13:43:41.327000","2026-02-08T12:02:30.239000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","79","08:04","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c673","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Agility"",""Dig"",""Bite"",""Roar"",""Leer"",""Ember"",""Body Slam"",""Flamethrower""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","69834cc852e65b20e8042083","2026-02-04T13:42:32.890000","2026-02-08T12:03:33.068000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","79","07:33","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c660","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Sing"",""Struggle"",""Disable"",""Defense Curl"",""Mega Punch"",""Water Gun"",""Body Slam"",""Bubblebeam"",""Thunderbolt"",""Psychic"",""Blizzard""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b19a5a5d7768d4de5c7ae","2026-01-29T08:26:13.315000","2026-02-08T12:02:33.150000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","79","07:49","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c683","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Tackle"",""Rock Throw"",""Defense Curl"",""Mega Punch"",""Dig"",""Body Slam"",""Earthquake"",""Rock Slide"",""Harden""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b190718b1423417300fb2","2026-01-29T08:23:35.942000","2026-02-08T12:02:44.894000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","73","07:27","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c691","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Pound"",""Disable"",""Body Slam"",""Thunderbolt"",""Sludge"",""Mega Drain"",""Harden""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b18d686a4675e8f0c83cd","2026-01-29T08:22:46.516000","2026-02-08T12:03:33.722000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","73","07:20","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6a6","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Tackle"",""Smog"",""Sludge"",""Thunderbolt"",""Fire Blast"",""Mimic"",""Barrier"",""Dig"",""Haze""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b18bda3113ac9e7b51075","2026-01-29T08:22:21.513000","2026-02-08T12:02:56.602000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","72","07:14","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c664","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Absorb"",""Poison Powder"",""Bide"",""Sleep Powder"",""Acid"",""Double Edge"",""Pedal Dance"",""Swords Dance"",""Mega Drain"",""Mimic"",""Dream Eater"",""Take Down""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b188dae38328f9d343352","2026-01-29T08:21:33.431000","2026-02-08T12:02:34.737000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","68","07:18","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c68a","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Tackle"",""Sonic Boom"",""Thundershock"",""Thunderbolt"",""Rest"",""Toxic"",""Supersonic"",""Double Edge"",""Swift"",""Screech"",""Mimic"",""Dig""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b187469d87410c9f7284e","2026-01-29T08:21:08.145000","2026-02-08T12:02:48.089000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","80","06:51","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6a1","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Bone Club"",""Mega Punch"",""Dig"",""Body Slam"",""Bone Merang"",""Earthquake"",""Blizzard"",""Submission"",""Fissure"",""Mimic"",""Amnesia"",""Double-Edge"",""Mega Kick"",""Leer""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1837e5d13e21d99bcf6c","2026-01-29T08:20:07.175000","2026-02-08T12:02:54.665000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","76","07:30","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c650","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Wrap"",""Poison Sting"",""Leer"",""Bite"",""Glare"",""Body Slam"",""Dig"",""Earthquake"",""Mimic"",""Rock Slide"",""Wing Attack""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b181f77b0bc09335f4f93","2026-01-29T08:19:43.754000","2026-02-08T12:02:25.578000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","76","07:30","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""sabrina"":null,""giovanni_2"":null,""blaine"":null,""giovanni_1"":null,""koga"":null,""misty"":null,""lt_surge"":null,""erica"":null,""rival_5"":null}","","0","","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","[]","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","697b1809ea40f9ae3ecf8fd0","2026-01-29T08:19:21.095000","2026-01-29T08:19:21.095000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","66","08:26","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c69f","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Barrage"",""Hypnosis"",""Bide"",""Reflect"",""Leech Seed"",""Psychic"",""Solar Beam"",""Mimic"",""Agility"",""Amnesia"",""Sleep Powder"",""Double-Edge"",""Recover""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b17bc66dd38dc8b6b690b","2026-01-29T08:18:04.944000","2026-02-08T12:02:53.208000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","66","08:26","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""sabrina"":null,""giovanni_2"":null,""blaine"":null,""giovanni_1"":null,""koga"":null,""misty"":null,""lt_surge"":null,""erica"":null,""rival_5"":null}","","0","","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","[]","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","697b17919f4614e9ab028986","2026-01-29T08:17:21.252000","2026-01-29T08:17:21.252000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","75","07:10","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6a8","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Horn Attack"",""Struggle"",""Dig"",""Body Slam"",""Rock Slide"",""Harden"",""Earthquake"",""Mimic"",""Agility"",""Withdraw"",""Amnesia"",""Horn Drill""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1721e5d13e21d99bcf15","2026-01-29T08:15:29.046000","2026-02-08T12:02:57.669000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","80","06:30","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c686","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Ember"",""Body Slam"",""Reflect"",""Fire Spin"",""Fire Blast"",""Agility"",""Mimic"",""Nightshade"",""Hypnosis""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b16eb13c4a7a9ebb68f31","2026-01-29T08:14:35.603000","2026-02-08T12:02:46.808000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","74","06:29","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c64c","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Hyper Fang"",""Tail Whip"",""Quick Attack"",""Water Gun"",""Bubble Beam"",""Body Slam"",""Dig"",""Thunderbolt"",""Blizzard"",""Mimic"",""Agility"",""Thunder""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b16d849394b409156d576","2026-01-29T08:14:16.356000","2026-02-08T12:02:22.942000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","72","07:15","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6cc","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Wrap"",""Thunder Wave"",""Leer"",""Water Gun"",""Body Slam"",""Agility"",""Thunderbolt"",""Bubble Beam"",""Fly"",""Ice Beam"",""Blizzard"",""Hyper Beam""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b16afed7417bd88372740","2026-01-29T08:13:35.142000","2026-02-08T12:03:21.295000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","68","07:18","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""sabrina"":null,""giovanni_2"":null,""blaine"":null,""giovanni_1"":null,""koga"":null,""misty"":null,""lt_surge"":null,""erica"":null,""rival_5"":null}","","0","","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","[]","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","697b169396dcd02d6525bb12","2026-01-29T08:13:07.618000","2026-01-29T08:13:07.618000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","75","06:22","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c654","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Sand Attack"",""Scratch"",""Tackle"",""Slash"",""Dig"",""Rock Slide"",""Swords Dance"",""Swift"",""Earthquake"",""Body Slam""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b163e1ce088aa0d0955f4","2026-01-29T08:11:42.624000","2026-02-08T12:02:28.267000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","70","06:36","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c69d","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Screech"",""Tackle"",""Sonic Boom"",""Self-destruct"",""Thunderbolt"",""Swift"",""Toxic"",""Mimic"",""Psychic""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b160f9b50c1da93f06e6c","2026-01-29T08:10:55.975000","2026-02-08T12:02:51.449000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
